# newdoc
# newpar
# sent_id = 1
317	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	319	nsubj	_	_
318	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	319	obl	_	_
319	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	311	conj	_	_
320	просто	просто	PART	_	_	319	advmod	_	_
321	/	/	PUNCT	_	_	324	punct	_	_
322	иногда	иногда	ADV	_	Degree=Pos	324	advmod	_	_
323	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	324	nsubj	_	_
324	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	319	ccomp	_	_
325	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	324	obj	_	_
326	/	/	PUNCT	_	_	328	punct	_	_
327	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	328	det	_	_
328	минусы	минус	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	324	obl	_	_
329	/	/	PUNCT	_	_	328	punct	_	_
330	утрирую	утрирый	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	324	conj	_	_
331	а	а	CCONJ	_	_	334	cc	_	_
332	иногда	иногда	ADV	_	Degree=Pos	334	advmod	_	_
333	не	не	PART	_	_	334	advmod	_	_
334	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	330	conj	_	_
335	иногда	иногда	ADV	_	Degree=Pos	334	advmod	_	_
336	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	334	nsubj	_	_
337	ну	ну	PART	_	_	339	discourse	_	_
338	реально	реально	ADV	_	Degree=Pos	339	advmod	_	_
339	ээ	ээ	INTJ	_	_	334	advmod	_	_
340	/	/	PUNCT	_	_	341	punct	_	_
341	удивляет	удивлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	334	conj	_	_
342	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	341	obj	_	_
343	своим...	своим..ей	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	341	obl	_	_
344	/	/	PUNCT	_	_	347	punct	_	_
345	своими	свой	DET	_	Case=Ins|Number=Plur	347	det	_	_
346	какими-то	какой-то	DET	_	Case=Ins|Number=Plur	347	det	_	_
347	вопросами	вопрос	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	374	obl	_	_
348	или	или	CCONJ	_	_	349	cc	_	_
349	фразами	фраза	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	347	conj	_	_
350	/	/	PUNCT	_	_	352	punct	_	_
351	или	или	CCONJ	_	_	352	cc	_	_
352	поступками	поступок	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	349	conj	_	_
353	когда	когда	SCONJ	_	_	355	mark	_	_
354	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	355	nsubj	_	_
355	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	359	advcl	_	_
356	что	что	SCONJ	_	_	359	mark	_	_
357	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	359	nsubj	_	_
358	/	/	PUNCT	_	_	357	punct	_	_
359	подожгла	подожчь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	374	advcl	_	_
360	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	359	obj	_	_
361	/	/	PUNCT	_	_	365	punct	_	_
362	феном	фен	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	365	amod	_	_
363	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	365	nsubj	_	_
364	не	не	PART	_	_	365	advmod	_	_
365	выдумка	выдумка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	360	appos	_	_
366	подожгла	подожчь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	374	advcl	_	_
367	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	366	obj	_	_
368	вся	весь	DET	_	Case=Nom|Gender=Fem|Number=Sing	369	det	_	_
369	квартира	квартира	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	374	obj	_	_
370	в	в	ADP	_	_	371	case	_	_
371	дыму	дым	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	374	obl	_	_
372	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	374	nsubj	_	_
373	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	374	iobj	_	_
374	звонит	звонить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	343	acl	_	_
375	/	/	PUNCT	_	_	377	punct	_	_
376	первое	первый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	377	amod	_	_
377	апреля	апрель	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	374	obl	_	_
378	/	/	PUNCT	_	_	381	punct	_	_
379	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	381	nsubj	_	_
380	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	381	iobj	_	_
381	звонит	звонить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	374	conj	_	_
382	и	и	CCONJ	_	_	383	cc	_	_
383	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	374	conj	_	_
384	у	у	ADP	_	_	385	case	_	_
385	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	383	obl	_	_
386	матрас	матрас	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	383	nsubj	_	_
387	горит	гореть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	383	conj	_	_
388	дома	дома	ADV	_	Degree=Pos	387	advmod	_	_
389	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	387	nsubj	_	_
390	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	387	ccomp	_	_
391	/	/	PUNCT	_	_	392	punct	_	_
392	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	390	nsubj	_	_
393	большое	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	392	amod	_	_
394	пока	пока	SCONJ	_	_	396	mark	_	_
395	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	396	nsubj	_	_
396	работаю	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	390	ccomp	_	_
397	/	/	PUNCT	_	_	400	punct	_	_
398	даже	даже	PART	_	_	400	advmod	_	_
399	не	не	PART	_	_	400	advmod	_	_
400	обратил	обратить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	390	conj	_	_
401	внимание	внимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	400	obj	_	_
402	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	403	nsubj	_	_
403	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	406	parataxis	_	_
404	/	/	PUNCT	_	_	403	punct	_	_
405	не	не	PART	_	_	406	advmod	_	_
406	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	400	nsubj	_	_
407	реально	реально	ADV	_	Degree=Pos	400	advmod	_	_
408	/	/	PUNCT	_	_	409	punct	_	_
409	дома	дом	ADV	_	Degree=Pos	407	conj	_	_
410	/	/	PUNCT	_	_	409	punct	_	_
411	пожар	пожар	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	413	nsubj	_	_
412	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	413	nsubj	_	_
413	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	400	ccomp	_	_
414	/	/	PUNCT	_	_	415	punct	_	_
415	пролила	пролить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	413	conj	_	_
416	чай	чай	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	415	obj	_	_
417	/	/	PUNCT	_	_	415	punct	_	_
418	и	и	CCONJ	_	_	419	cc	_	_
419	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	413	conj	_	_
420	феном	фен	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	419	obj	_	_
421	высушить	высушить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	420	obl	_	_
422	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	421	obj	_	_
423	и	и	CCONJ	_	_	425	cc	_	_
424	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	425	nsubj	_	_
425	думает	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	413	conj	_	_
426	что-то	что-то	PRON	_	Case=Acc	425	obj	_	_
427	как-то	как-то	ADV	_	Degree=Pos	428	advmod	_	_
428	плохо	плохо	ADV	_	Degree=Pos	431	advmod	_	_
429	и	и	CCONJ	_	_	430	cc	_	_
430	/	/	PUNCT	_	_	428	conj	_	_
431	нажала	нажать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	425	advmod	_	_
432	фен	фен	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	431	nsubj	_	_
433	на	на	ADP	_	_	434	case	_	_
434	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	431	obl	_	_
435	и	и	CCONJ	_	_	439	cc	_	_
436	вот	вот	PART	_	_	437	advmod	_	_
437	так	так	ADV	_	Degree=Pos	439	advmod	_	_
438	вот	вот	PART	_	_	439	advmod	_	_
439	херачила	херачить	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	431	conj	_	_
440	/	/	PUNCT	_	_	445	punct	_	_
441	что	что	SCONJ	_	_	445	mark	_	_
442	внутри	внутри	ADV	_	Degree=Pos	445	advmod	_	_
443	что	что	PRON	_	Case=Nom	442	fixed	_	_
444	там	там	ADV	_	Degree=Pos	445	advmod	_	_
445	находится	находиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	439	ccomp	_	_
446	/	/	PUNCT	_	_	447	punct	_	_
447	вата	вата	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	445	conj	_	_
448	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	447	nsubj	_	_
449	в...	в...	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	448	appos	_	_
450	/	/	PUNCT	_	_	449	punct	_	_
451	просто	просто	PART	_	_	452	advmod	_	_
452	начала	начать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	447	cop	_	_
453	дыметь	дыметь	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	452	xcomp	_	_
454	/	/	PUNCT	_	_	455	punct	_	_
455	тлеть	тлеть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	453	xcomp	_	_
456	тоесть	тоесть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	455	obj	_	_
457	даже	даже	PART	_	_	458	advmod	_	_
458	не	не	PART	_	_	459	advmod	_	_
459	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	455	conj	_	_
460	огня	огонь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	462	nmod	_	_
461	просто	просто	PART	_	_	462	advmod	_	_
462	тлеть	тлеть	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	459	nsubj	_	_
463	/	/	PUNCT	_	_	464	punct	_	_
464	идёт	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	471	parataxis	_	_
465	дым	дым	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	471	nsubj	_	_
466	/	/	PUNCT	_	_	469	punct	_	_
467	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	469	nsubj	_	_
468	не	не	PART	_	_	469	advmod	_	_
469	понимает	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	471	parataxis	_	_
470	чё	че	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	469	obj	_	_
471	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	462	conj	_	_
472	звонит	звонить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	471	parataxis	_	_
473	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	472	iobj	_	_
474	/	/	PUNCT	_	_	477	punct	_	_
475	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	477	nsubj	_	_
476	с	с	ADP	_	_	477	case	_	_
477	дочкой	дочка	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	472	obl	_	_
478	/	/	PUNCT	_	_	483	punct	_	_
479	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	483	nsubj	_	_
480	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	483	nsubj	_	_
481	у	у	ADP	_	_	482	case	_	_
482	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	483	obl	_	_
483	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	472	conj	_	_
484	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	479	nmod	_	_
485	на	на	ADP	_	_	486	case	_	_
486	такси	такси	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	484	nmod	_	_
487	а	а	CCONJ	_	_	490	cc	_	_
488	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	490	nsubj	_	_
489	еще	еще	ADV	_	Degree=Pos	490	advmod	_	_
490	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	509	parataxis	_	_
491	/	/	PUNCT	_	_	509	punct	_	_
492	на	на	ADP	_	_	493	case	_	_
493	такси	такси	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	494	obl	_	_
494	ехать	ехать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	509	advcl	_	_
495	или	или	CCONJ	_	_	497	cc	_	_
496	на	на	ADP	_	_	497	case	_	_
497	метро	метро	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	494	conj	_	_
498	ха	ха	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	497	nmod	_	_
499	это	это	PART	_	_	509	discourse	_	_
500	еще	еще	ADV	_	Degree=Pos	509	advmod	_	_
501	момент	момент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	509	nsubj	_	_
502	когда	когда	SCONJ	_	_	509	mark	_	_
503	/	/	PUNCT	_	_	504	punct	_	_
504	ха	ха	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	509	parataxis	_	_
505	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	509	nsubj	_	_
506	так	так	ADV	_	Degree=Pos	507	advmod	_	_
507	настолько	настолько	ADV	_	Degree=Pos	509	advmod	_	_
508	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	509	nsubj	_	_
509	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	472	conj	_	_
510	огонь	огонь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	509	obj	_	_
511	есть	быть	INTJ	_	_	507	fixed	_	_
512	?	?	PUNCT	_	_	511	punct	_	_
513	/	/	PUNCT	_	_	515	punct	_	_
514	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	515	nsubj	_	_
515	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	511	parataxis	_	_
516	нет	нет	PART	_	_	517	advmod	_	_
517	дым	дым	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	515	obl	_	_
518	/	/	PUNCT	_	_	520	punct	_	_
519	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	520	nsubj	_	_
520	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	515	conj	_	_
521	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	528	nsubj	_	_
522	на	на	ADP	_	_	523	case	_	_
523	метро	метро	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	528	obl	_	_
524	бегу	бег	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	523	nmod	_	_
525	с	с	ADP	_	_	526	case	_	_
526	метро	метро	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	524	nmod	_	_
527	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	528	nsubj	_	_
528	идет	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	520	ccomp	_	_
529	навстречу	навстречу	ADV	_	Degree=Pos	537	advmod	_	_
530	с	с	ADP	_	_	531	case	_	_
531	дочкой	дочка	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	537	obl	_	_
532	во	в	ADP	_	_	537	mark	_	_
533	что	что	PRON	_	Case=Acc	532	fixed	_	_
534	попало	попасть	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	532	fixed	_	_
535	во	в	ADP	_	_	536	case	_	_
536	что-то	что-то	PRON	_	Case=Acc	537	obl	_	_
537	одеты	одеть	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	528	conj	_	_
538	как	как	SCONJ	_	_	541	mark	_	_
539	бомжи	бомж	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	541	nsubj	_	_
540	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	541	nsubj	_	_
541	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	537	advcl	_	_
542	идите	идти	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	541	xcomp	_	_
543	в	в	ADP	_	_	544	case	_	_
544	с...	с..траница	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	542	obl	_	_
545	в	в	ADP	_	_	546	case	_	_
546	кафе	кафе	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	542	obl	_	_
547	поднимаюсь	подниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	541	conj	_	_
548	домой	домой	ADV	_	Degree=Pos	547	advmod	_	_
549	разрезаю	разрезать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	547	xcomp	_	_
550	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	551	det	_	_
551	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	549	obj	_	_
552	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	556	nmod	_	_
553	вот	вот	PART	_	_	554	advmod	_	_
554	так	так	ADV	_	Degree=Pos	556	obl	_	_
555	вот	вот	PART	_	_	554	advmod	_	_
556	дымом	дым	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	549	obl	_	_
557	/	/	PUNCT	_	_	561	punct	_	_
558	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	561	nsubj	_	_
559	полотенце	полотенце	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	558	parataxis	_	_
560	/	/	PUNCT	_	_	559	punct	_	_
561	беру	брать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	556	acl:relcl	_	_
562	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	563	det	_	_
563	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	561	obj	_	_
564	/	/	PUNCT	_	_	565	punct	_	_
565	скидывау	скидываа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	575	nsubj	_	_
566	в	в	ADP	_	_	568	case	_	_
567	/	/	PUNCT	_	_	568	punct	_	_
568	мусорку	мусорка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	565	nmod	_	_
569	/	/	PUNCT	_	_	570	punct	_	_
570	тащу	таща	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	575	obl	_	_
571	его	он	DET	_	_	572	det	_	_
572	подъезду	подъезхать	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	570	nmod	_	_
573	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	575	nsubj	_	_
574	не	не	PART	_	_	575	advmod	_	_
575	понимают	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	561	conj	_	_
576	чё	че	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	577	obj	_	_
577	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	575	xcomp	_	_
578	/	/	PUNCT	_	_	588	punct	_	_
579	потому	потому	ADV	_	Degree=Pos	588	mark	_	_
580	что	что	SCONJ	_	_	579	fixed	_	_
581	нуу	ну	ADV	_	Degree=Pos	588	advmod	_	_
582	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	583	det	_	_
583	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	588	nsubj	_	_
584	не	не	PART	_	_	585	advmod	_	_
585	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	588	nsubj	_	_
586	соседи	соседи	ADP	_	_	587	case	_	_
587	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	588	obl	_	_
588	знают	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	577	advcl	_	_
589	а	а	CCONJ	_	_	591	cc	_	_
590	кто-то	кто-то	PRON	_	Case=Nom	591	nsubj	_	_
591	спросил	спросить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	588	conj	_	_
592	там	там	ADV	_	Degree=Pos	591	advmod	_	_
593	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	591	obl	_	_
594	/	/	PUNCT	_	_	595	punct	_	_
595	ы	а	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	593	appos	_	_
596	что	что	PRON	_	Case=Nom	595	nmod	_	_
597	/	/	PUNCT	_	_	601	punct	_	_
598	куда	куда	ADV	_	Degree=Pos	601	advmod	_	_
599	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	601	nsubj	_	_
600	/	/	PUNCT	_	_	599	punct	_	_
601	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	596	nsubj	_	_
602	кто	кто	PRON	_	Case=Nom	609	nsubj	_	_
603	/	/	PUNCT	_	_	607	punct	_	_
604	во-первых	во-первых	ADV	_	Degree=Pos	607	parataxis	_	_
605	/	/	PUNCT	_	_	604	punct	_	_
606	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	607	nsubj	_	_
607	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	609	parataxis	_	_
608	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	607	nsubj	_	_
609	живу	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	601	acl:relcl	_	_
610	в	в	ADP	_	_	612	case	_	_
611	этой	этот	DET	_	Case=Loc|Gender=Fem|Number=Sing	612	det	_	_
612	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	613	obl	_	_
613	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	609	xcomp	_	_
614	горит	гореть	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	609	nsubj	_	_
615	/	/	PUNCT	_	_	620	punct	_	_
616	и	и	CCONJ	_	_	620	cc	_	_
617	так	так	ADV	_	Degree=Pos	616	fixed	_	_
618	далее	далее	ADV	_	Degree=Pos	616	fixed	_	_
619	/	/	PUNCT	_	_	620	punct	_	_
620	вынес	вынес	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	609	conj	_	_
621	/	/	PUNCT	_	_	622	punct	_	_
622	дома	дом	ADV	_	Degree=Pos	620	advmod	_	_
623	вонь	вонь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	620	nsubj	_	_
624	/	/	PUNCT	_	_	629	punct	_	_
625	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	629	nsubj	_	_
626	еще	еще	ADV	_	Degree=Pos	627	advmod	_	_
627	три	три	NUM	_	Animacy=Inan|Case=Acc	628	nummod:gov	_	_
628	дня	день	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	629	obl	_	_
