212	слышит	слышать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	200	conj	_	@nas1991m-words#@nas1991m#2408.97
213	поэтому	поэтому	ADV	_	Degree=Pos	212	advmod	_	@nas1991m-words#@nas1991m#2409.94
214	все	весь	DET	_	Case=Nom|Number=Plur	216	det	_	@nas1991m-words#@nas1991m#2410.379#2410.818
215	эти	этот	DET	_	Case=Nom|Number=Plur	216	det	_	@nas1991m-words#@nas1991m#2410.818#2411.257
216	комментарии	комментарий	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	224	obj	_	@nas1991m-words#@nas1991m#2411.257#2411.696
217	даже	даже	PART	_	_	219	advmod	_	@nas1991m-words#@nas1991m#2411.696#2412.135
218	для	для	ADP	_	_	219	case	_	@nas1991m-words#@nas1991m#2412.135#2412.574
219	неё	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	224	obl	_	@nas1991m-words#@nas1991m#2412.574#2413.013
220	/	/	PUNCT	_	_	219	punct	_	@nas1991m-words#@nas1991m#2413.013#2413.452
221	ну	ну	PART	_	_	223	parataxis	_	@nas1991m-words#@nas1991m#2413.452#2413.891
222	/	/	PUNCT	_	_	221	punct	_	@nas1991m-words#@nas1991m#2413.891#2414.33
223	глупо	глупо	ADV	_	Degree=Pos	224	advmod	_	@nas1991m-words#@nas1991m#2414.33
224	звучат	звучать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	212	xcomp	_	@nas1991m-words#@nas1991m#2414.769#2415.21
225	поэтому	поэтому	ADV	_	Degree=Pos	224	advmod	_	@nas1991m-words#@nas1991m#2415.53
226	те	тот	DET	_	Case=Nom|Number=Plur	227	det	_	@nas1991m-words#@nas1991m#2415.889#2416.248
227	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	230	nsubj	_	@nas1991m-words#@nas1991m#2416.248#2416.607
228	которые	который	PRON	_	Case=Nom|Number=Plur	194	obj	_	@nas1991m-words#@nas1991m#2416.607#2416.966
229	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	230	obj	_	@nas1991m-words#@nas1991m#2416.966#2417.325
230	хотят	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	212	advcl	_	@nas1991m-words#@nas1991m#2417.325#2417.684
231	защитить	защитить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	230	xcomp	_	@nas1991m-words#@nas1991m#2417.684#2418.043
232	почему-то	почему-то	ADV	_	Degree=Pos	231	advmod	_	@nas1991m-words#@nas1991m#2418.043#2418.402
233	/	/	PUNCT	_	_	237	punct	_	@nas1991m-words#@nas1991m#2418.402#2418.761
234	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	237	nsubj	_	@nas1991m-words#@nas1991m#2418.761#2419.12
235	к	к	ADP	_	_	236	case	_	@nas1991m-words#@nas1991m#2419.12
236	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	237	obl	_	@nas1991m-words#@nas1991m#2419.479#2419.838
237	относится	относить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	231	conj	_	@nas1991m-words#@nas1991m#2419.838#2420.197
238	нуу	ну	PART	_	_	256	iobj	_	@nas1991m-words#@nas1991m#2420.197#2420.556
239	весьма	весьма	ADV	_	Degree=Pos	240	advmod	_	@nas1991m-words#@nas1991m#2420.556#2420.915
240	так	так	ADV	_	Degree=Pos	256	advmod	_	@nas1991m-words#@nas1991m#2420.915#2421.274
241	себе	себя	PRON	_	Case=Dat	240	obl	_	@nas1991m-words#@nas1991m#2421.274#2421.633
242	поэтому	поэтому	ADV	_	Degree=Pos	256	advmod	_	@nas1991m-words#@nas1991m#2421.633#2421.992
243	у	у	ADP	_	_	244	case	_	@nas1991m-words#@nas1991m#2421.992#2422.351
244	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	256	obl	_	@nas1991m-words#@nas1991m#2422.351#2422.71
245	/	/	PUNCT	_	_	244	punct	_	@nas1991m-words#@nas1991m#2422.71
246	прекрасные	прекрасный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	247	amod	_	@nas1991m-words#@nas1991m#2423.069#2423.428
247	отношения	отношение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	256	nsubj	_	@nas1991m-words#@nas1991m#2423.428#2423.787
248	за	за	ADP	_	_	249	case	_	@nas1991m-words#@nas1991m#2423.787#2424.146
249	исклучением	исклучение	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	247	nmod	_	@nas1991m-words#@nas1991m#2424.146#2424.505
250	ну	ну	PART	_	_	255	discourse	_	@nas1991m-words#@nas1991m#2424.505#2424.864
251	как	как	SCONJ	_	_	255	mark	_	@nas1991m-words#@nas1991m#2424.864#2425.223
252	и	и	PART	_	_	255	advmod	_	@nas1991m-words#@nas1991m#2425.223#2425.582
253	у	у	ADP	_	_	255	case	_	@nas1991m-words#@nas1991m#2425.582#2425.941
254	многих	многий	DET	_	Case=Gen|Number=Plur	255	amod	_	@nas1991m-words#@nas1991m#2425.941#2426.3
255	людей	человек	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	249	nmod	_	@nas1991m-words#@nas1991m#2426.3
256	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	237	conj	_	@nas1991m-words#@nas1991m#2426.659#2427.018
257	сложности	сложность	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	256	nsubj	_	@nas1991m-words#@nas1991m#2427.018#2427.377
258	и	и	CCONJ	_	_	268	cc	_	@nas1991m-words#@nas1991m#2427.377#2427.736
259	так	так	ADV	_	Degree=Pos	258	fixed	_	@nas1991m-words#@nas1991m#2427.736#2428.095
260	далее	далее	ADV	_	Degree=Pos	258	fixed	_	@nas1991m-words#@nas1991m#2428.095#2428.454
261	но	но	CCONJ	_	_	268	cc	_	@nas1991m-words#@nas1991m#2428.454#2428.813
262	/	/	PUNCT	_	_	268	punct	_	@nas1991m-words#@nas1991m#2428.813#2429.172
263	именно	именно	PART	_	_	264	advmod	_	@nas1991m-words#@nas1991m#2429.172#2429.531
264	этот	этот	DET	_	Case=Nom|Gender=Masc|Number=Sing	265	det	_	@nas1991m-words#@nas1991m#2429.531#2429.89
265	аспект	аспект	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	268	nsubj	_	@nas1991m-words#@nas1991m#2429.89
266	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	268	obl	_	@nas1991m-words#@nas1991m#2430.249#2430.608
267	не	не	PART	_	_	268	advmod	_	@nas1991m-words#@nas1991m#2430.608#2430.967
268	смущает	смущать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	256	conj	_	@nas1991m-words#@nas1991m#2430.967#2431.34
269	даже	даже	PART	_	_	271	advmod	_	@nas1991m-words#@nas1991m#2432.31
270	не	не	PART	_	_	271	advmod	_	@nas1991m-words#@nas1991m#2432.583#2432.856
271	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	268	advcl	_	@nas1991m-words#@nas1991m#2432.856#2433.129
272	моментов	момент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	271	obl	_	@nas1991m-words#@nas1991m#2433.129#2433.402
273	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	272	nmod	_	@nas1991m-words#@nas1991m#2433.402#2433.675
274	/	/	PUNCT	_	_	273	punct	_	@nas1991m-words#@nas1991m#2433.675#2433.948
275	следующий	следующий	ADJ	_	Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	276	amod	_	@nas1991m-words#@nas1991m#2433.948#2434.221
276	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	290	nsubj	_	@nas1991m-words#@nas1991m#2434.221#2434.494
277	уже	уже	ADV	_	Degree=Pos	278	advmod	_	@nas1991m-words#@nas1991m#2434.494#2434.767
278	подразумеваешь	подразумевать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	292	acl	_	@nas1991m-words#@nas1991m#2434.767#2435.04
279	что	что	SCONJ	_	_	278	obj	_	@nas1991m-words#@nas1991m#2435.04
280	были	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	290	cop	_	@nas1991m-words#@nas1991m#2435.313#2435.586
281	ли	ли	PART	_	_	290	advmod	_	@nas1991m-words#@nas1991m#2435.586#2435.859
282	моменты	момент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	290	nsubj	_	@nas1991m-words#@nas1991m#2435.859#2436.132
283	когда	когда	SCONJ	_	_	285	mark	_	@nas1991m-words#@nas1991m#2436.132#2436.405
284	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	285	nsubj	_	@nas1991m-words#@nas1991m#2436.405#2436.678
285	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	290	advcl	_	@nas1991m-words#@nas1991m#2436.678#2436.951
286	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	287	det	_	@nas1991m-words#@nas1991m#2436.951#2437.224
287	шутку	шутка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	285	obj	_	@nas1991m-words#@nas1991m#2437.224#2437.497
288	убери	убрать	VERB	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	287	nmod	_	@nas1991m-words#@nas1991m#2437.497#2437.77
289	/	/	PUNCT	_	_	285	punct	_	@nas1991m-words#@nas1991m#2437.77
290	нет	нет	PART	_	_	271	conj	_	@nas1991m-words#@nas1991m#2438.043#2438.33
291	шикарная	шикарный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	292	amod	_	@nas1991m-words#@nas1991m#2438.96
292	женщина	женщина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	296	nsubj	_	@nas1991m-words#@nas1991m#2439.35
293	потому	потому	ADV	_	Degree=Pos	296	mark	_	@nas1991m-words#@nas1991m#2439.74
294	что	что	SCONJ	_	_	293	fixed	_	@nas1991m-words#@nas1991m#2440.13
295	не	не	PART	_	_	296	advmod	_	@nas1991m-words#@nas1991m#2441.12
296	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	290	advcl	_	@nas1991m-words#@nas1991m#2441.54
297	не	не	PART	_	_	298	advmod	_	@nas1991m-words#@nas1991m#2441.96
298	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	296	xcomp	_	@nas1991m-words#@nas1991m#2442.38
299	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	300	nsubj	_	@nas1991m-words#@nas1991m#2442.8
300	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	296	conj	_	@nas1991m-words#@nas1991m#2443.22
301	впервоочередно	впервоочередно	ADV	_	Degree=Pos	300	advmod	_	@nas1991m-words#@nas1991m#2443.64
302	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	307	nsubj	_	@nas1991m-words#@nas1991m#2444.06
303	потому	потому	ADV	_	Degree=Pos	307	mark	_	@nas1991m-words#@nas1991m#2444.48
304	что	что	SCONJ	_	_	303	fixed	_	@nas1991m-words#@nas1991m#2444.9
305	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	307	nsubj	_	@nas1991m-words#@nas1991m#2445.32
306	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	307	obj	_	@nas1991m-words#@nas1991m#2445.74
307	любит	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	300	advcl	_	@nas1991m-words#@nas1991m#2446.16
308	#смех#	#смех#	X	_	_	307	obl	_	@nas1991m-words#@nas1991m#2446.58
309	и	и	CCONJ	_	_	311	cc	_	@nas1991m-words#@nas1991m#2447.0
310	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	311	nsubj	_	@nas1991m-words#@nas1991m#2447.42
311	понимает	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	307	conj	_	@nas1991m-words#@nas1991m#2447.84
312	что	что	PRON	_	Case=Acc	311	obj	_	@nas1991m-words#@nas1991m#2448.26
313	/	/	PUNCT	_	_	319	punct	_	@nas1991m-words#@nas1991m#2448.68
314	и	и	CCONJ	_	_	319	cc	_	@nas1991m-words#@nas1991m#2449.1
315	/	/	PUNCT	_	_	319	punct	_	@nas1991m-words#@nas1991m#2449.52
316	ну	ну	PART	_	_	319	parataxis	_	@nas1991m-words#@nas1991m#2449.94
317	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	319	nsubj	_	@nas1991m-words#@nas1991m#2450.36
318	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	319	obl	_	@nas1991m-words#@nas1991m#2450.78
319	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	311	conj	_	@nas1991m-words#@nas1991m#2451.2
320	просто	просто	PART	_	_	319	advmod	_	@nas1991m-words#@nas1991m#2451.62
321	/	/	PUNCT	_	_	324	punct	_	@nas1991m-words#@nas1991m#2452.04
322	иногда	иногда	ADV	_	Degree=Pos	324	advmod	_	@nas1991m-words#@nas1991m#2452.46
323	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	324	nsubj	_	@nas1991m-words#@nas1991m#2452.88
324	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	319	ccomp	_	@nas1991m-words#@nas1991m#2453.3
325	её	она	DER	_	Case=Acc|Gender=Fem|Number=Sing	324	obj	_	@nas1991m-words#@nas1991m#2453.72
326	/	/	PUNCT	_	_	328	punct	_	@nas1991m-words#@nas1991m#2454.14
327	какие-то	какой-то	DET	_	Case=Acc|Number=Plur	328	det	_	@nas1991m-words#@nas1991m#2454.56
328	минусы	минус	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	324	obl	_	@nas1991m-words#@nas1991m#2454.98
329	/	/	PUNCT	_	_	328	punct	_	@nas1991m-words#@nas1991m#2455.4
330	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	324	conj	_	@nas1991m-words#@nas1991m#2455.82
331	а	а	CCONJ	_	_	334	cc	_	@nas1991m-words#@nas1991m#2457.04
332	иногда	иногда	ADV	_	Degree=Pos	334	advmod	_	@nas1991m-words#@nas1991m#2457.355#2457.67
333	не	не	PART	_	_	334	advmod	_	@nas1991m-words#@nas1991m#2457.67
334	утрирую	утрировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	330	conj	_	@nas1991m-words#@nas1991m#2457.985#2458.3
335	иногда	иногда	ADV	_	Degree=Pos	334	advmod	_	@nas1991m-words#@nas1991m#2459.15
336	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	334	nsubj	_	@nas1991m-words#@nas1991m#2459.582#2460.014
337	ну	ну	PART	_	_	339	discourse	_	@nas1991m-words#@nas1991m#2460.014#2460.446
338	реально	реально	ADV	_	Degree=Pos	339	advmod	_	@nas1991m-words#@nas1991m#2460.446#2460.88
339	ээ	ээ	INTJ	_	_	334	advmod	_	@nas1991m-words#@nas1991m#2461.59
340	/	/	PUNCT	_	_	341	punct	_	@nas1991m-words#@nas1991m#2462.057#2462.524
341	удивляет	удивлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	334	conj	_	@nas1991m-words#@nas1991m#2462.524#2462.991
342	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	341	obj	_	@nas1991m-words#@nas1991m#2462.991#2463.458
343	своим...	свой	DET	_	Case=Ins|Number=Sing	341	obl	_	@nas1991m-words#@nas1991m#2463.458#2463.925
344	/	/	PUNCT	_	_	347	punct	_	@nas1991m-words#@nas1991m#2463.925#2464.392
345	своими	свой	DET	_	Case=Ins|Gender=Masc|Number=Plur	347	det	_	@nas1991m-words#@nas1991m#2464.392#2464.859
346	какими-то	какой-то	DET	_	Case=Ins|Number=Plur	347	det	_	@nas1991m-words#@nas1991m#2464.859#2465.326
347	вопросами	вопрос	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	374	obl	_	@nas1991m-words#@nas1991m#2465.326#2465.793
348	или	или	CCONJ	_	_	349	cc	_	@nas1991m-words#@nas1991m#2465.793#2466.26
349	фразами	фраза	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	347	conj	_	@nas1991m-words#@nas1991m#2466.26
350	/	/	PUNCT	_	_	352	punct	_	@nas1991m-words#@nas1991m#2466.727#2467.194
351	или	или	CCONJ	_	_	352	cc	_	@nas1991m-words#@nas1991m#2467.194#2467.661
352	поступками	поступок	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	349	conj	_	@nas1991m-words#@nas1991m#2467.661#2468.14
353	когда	когда	SCONJ	_	_	355	mark	_	@nas1991m-words#@nas1991m#2468.9
354	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	355	nsubj	_	@nas1991m-words#@nas1991m#2469.263#2469.626
355	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	359	advcl	_	@nas1991m-words#@nas1991m#2469.626#2469.989
356	что	что	SCONJ	_	_	359	mark	_	@nas1991m-words#@nas1991m#2469.989#2470.352
357	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	359	nsubj	_	@nas1991m-words#@nas1991m#2470.352#2470.715
358	/	/	PUNCT	_	_	357	punct	_	@nas1991m-words#@nas1991m#2470.715#2471.078
359	подожгла	подожчь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	374	advcl	_	@nas1991m-words#@nas1991m#2471.078#2471.441
360	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	359	obj	_	@nas1991m-words#@nas1991m#2471.441#2471.804
361	/	/	PUNCT	_	_	365	punct	_	@nas1991m-words#@nas1991m#2471.804#2472.167
362	феном	фен	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	365	amod	_	@nas1991m-words#@nas1991m#2472.167#2472.53
363	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	365	nsubj	_	@nas1991m-words#@nas1991m#2473.13
364	не	не	PART	_	_	365	advmod	_	@nas1991m-words#@nas1991m#2473.54
365	выдумка	выдумка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	360	appos	_	@nas1991m-words#@nas1991m#2473.95
366	подожгла	подожчь	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	374	advcl	_	@nas1991m-words#@nas1991m#2475.73
367	матрас	матрас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	366	obj	_	@nas1991m-words#@nas1991m#2476.295#2476.86
368	вся	весь	DET	_	Case=Nom|Gender=Fem|Number=Sing	369	det	_	@nas1991m-words#@nas1991m#2477.42
369	квартира	квартира	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	374	obj	_	@nas1991m-words#@nas1991m#2477.8
370	в	в	ADP	_	_	371	case	_	@nas1991m-words#@nas1991m#2478.18
371	дыму	дым	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	374	obl	_	@nas1991m-words#@nas1991m#2478.56
372	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	374	nsubj	_	@nas1991m-words#@nas1991m#2479.45
373	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	374	iobj	_	@nas1991m-words#@nas1991m#2479.751#2480.052
374	звонит	звонить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	343	acl	_	@nas1991m-words#@nas1991m#2480.052#2480.353
375	/	/	PUNCT	_	_	377	punct	_	@nas1991m-words#@nas1991m#2480.353#2480.654
376	первое	первый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	377	amod	_	@nas1991m-words#@nas1991m#2480.654#2480.955
377	апреля	апрель	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	374	obl	_	@nas1991m-words#@nas1991m#2480.955#2481.256
378	/	/	PUNCT	_	_	381	punct	_	@nas1991m-words#@nas1991m#2481.256#2481.557
379	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	381	nsubj	_	@nas1991m-words#@nas1991m#2481.557#2481.858
380	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	381	iobj	_	@nas1991m-words#@nas1991m#2481.858#2482.159
381	звонит	звонить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	374	conj	_	@nas1991m-words#@nas1991m#2482.159#2482.46
382	и	и	CCONJ	_	_	383	cc	_	@nas1991m-words#@nas1991m#2482.46
383	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	374	conj	_	@nas1991m-words#@nas1991m#2482.761#2483.062
384	у	у	ADP	_	_	385	case	_	@nas1991m-words#@nas1991m#2483.062#2483.363
385	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	383	obl	_	@nas1991m-words#@nas1991m#2483.363#2483.664
386	матрас	матрас	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	383	nsubj	_	@nas1991m-words#@nas1991m#2483.664#2483.965
387	горит	гореть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	383	conj	_	@nas1991m-words#@nas1991m#2483.965#2484.266
388	дома	дома	ADV	_	Degree=Pos	387	advmod	_	@nas1991m-words#@nas1991m#2484.266#2484.567
389	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	387	nsubj	_	@nas1991m-words#@nas1991m#2484.567#2484.868
390	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	387	ccomp	_	@nas1991m-words#@nas1991m#2484.868#2485.169
391	/	/	PUNCT	_	_	392	punct	_	@nas1991m-words#@nas1991m#2485.169#2485.47
392	спасибо	спасибо	PART	_	_	390	nsubj	_	@nas1991m-words#@nas1991m#2485.47
393	большое	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	392	amod	_	@nas1991m-words#@nas1991m#2485.771#2486.072
394	пока	пока	PART	_	_	396	mark	_	@nas1991m-words#@nas1991m#2486.072#2486.373
395	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	396	nsubj	_	@nas1991m-words#@nas1991m#2486.373#2486.674
396	работаю	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	390	ccomp	_	@nas1991m-words#@nas1991m#2486.674#2486.975
397	/	/	PUNCT	_	_	400	punct	_	@nas1991m-words#@nas1991m#2486.975#2487.276
398	даже	даже	PART	_	_	400	advmod	_	@nas1991m-words#@nas1991m#2487.276#2487.577
399	не	не	PART	_	_	400	advmod	_	@nas1991m-words#@nas1991m#2487.577#2487.878
400	обратил	обратить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	390	conj	_	@nas1991m-words#@nas1991m#2487.878#2488.179
401	внимание	внимание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	400	obj	_	@nas1991m-words#@nas1991m#2488.179#2488.5
402	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	403	nsubj	_	@nas1991m-words#@nas1991m#2489.06
403	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	406	parataxis	_	@nas1991m-words#@nas1991m#2489.341#2489.622
404	/	/	PUNCT	_	_	403	punct	_	@nas1991m-words#@nas1991m#2489.622#2489.903
405	не	не	PART	_	_	406	advmod	_	@nas1991m-words#@nas1991m#2489.903#2490.184
406	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	400	nsubj	_	@nas1991m-words#@nas1991m#2490.184#2490.465
407	реально	реально	ADV	_	Degree=Pos	400	advmod	_	@nas1991m-words#@nas1991m#2490.465#2490.746
408	/	/	PUNCT	_	_	409	punct	_	@nas1991m-words#@nas1991m#2490.746#2491.027
409	дома	дом	ADV	_	Degree=Pos	407	conj	_	@nas1991m-words#@nas1991m#2491.027#2491.308
410	/	/	PUNCT	_	_	409	punct	_	@nas1991m-words#@nas1991m#2491.308#2491.589
411	пожар	пожар	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	413	nsubj	_	@nas1991m-words#@nas1991m#2491.589#2491.87
412	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	413	nsubj	_	@nas1991m-words#@nas1991m#2493.81
413	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	400	ccomp	_	@nas1991m-words#@nas1991m#2494.173#2494.536
414	/	/	PUNCT	_	_	415	punct	_	@nas1991m-words#@nas1991m#2494.536#2494.899
415	пролила	пролить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	413	conj	_	@nas1991m-words#@nas1991m#2494.899#2495.262
416	чай	чай	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	415	obj	_	@nas1991m-words#@nas1991m#2495.262#2495.625
417	/	/	PUNCT	_	_	415	punct	_	@nas1991m-words#@nas1991m#2495.625#2495.988
418	и	и	CCONJ	_	_	419	cc	_	@nas1991m-words#@nas1991m#2495.988#2496.351
419	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	413	conj	_	@nas1991m-words#@nas1991m#2496.351#2496.714
420	феном	фен	NOUN	_	Animacy=Inan|Case=Inst|Gender=Masc|Number=Sing	419	obj	_	@nas1991m-words#@nas1991m#2496.714#2497.077
421	высушить	высушить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	420	obl	_	@nas1991m-words#@nas1991m#2497.077#2497.44
